,STANDARD_NAME,21A,22A,22B,23A,23B,RA,DEC,Z,Z_ERR,SPECTYPE,OBSERVATION_STATUS
73,C202303281041296m052611,,,,C202303281041296m052611,,160.37321305032782,-5.436339783030799,,,,N
74,T202303221041297m060239,,,,T202303221041297m060239,,160.37390690989602,-6.044088455940747,0.05284913407827126,1.6592673074758121e-06,GALAXY,Y
75,C202302171041387m051925,,,,C202302171041387m051925,,160.4113693805484,-5.323543133398572,,,,N
76,A202212251041407m063707,,,A202212251041407m063707,,,160.4194346183494,-6.618617031936929,,,,N
77,T202401041041481m080658,,,,T202401041041481m080658,,160.45052412116397,-8.116051648865879,,,,N
78,T202401041041586m054913,,,,T202401041041586m054913,,160.49401015595112,-5.820377151722687,,,,N
79,T202301041042007m053543,,,T202301041042007m053543,,,160.5027386898896,-5.595294241805725,0.26216690217994043,9.964988359112346e-06,GALAXY,Y
80,T202212131042052m070523,,,T202212131042052m070523,,,160.52176295344813,-7.089848707425021,0.409395732464534,1.9844276459091932e-05,GALAXY,Y
81,T202401041042091m074805,,,,T202401041042091m074805,,160.5379804264992,-7.8013233245621265,0.3980581037283828,7.933860432914045e-05,GALAXY,Y
82,C202212191042184m063404,,,C202212191042184m063404,,,160.57648128615847,-6.56767251471575,,,,N
83,T202401041042226m054253,,,,T202401041042226m054253,,160.5941135784748,-5.714831579236911,0.20680356552908657,1.4713487770208004e-05,GALAXY,Y
84,C202301031042227m073724,,,C202301031042227m073724,,,160.5944627389794,-7.623422662060253,,,,N
85,C202212191042228m060151,,,C202212191042228m060151,,,160.59507908058634,-6.030823499744141,0.34433457572804305,8.338800403076371e-05,GALAXY,Y
86,C202212191042231m080303,,,C202212191042231m080303,,,160.59634404226617,-8.050885605151871,,,,N
87,A202212281042317m053928,,,A202212281042317m053928,,,160.63212128738226,-5.657903656537898,0.6720409245305646,0.00013903815920858877,QSO,Y
88,C202212281042324m054644,,,C202212281042324m054644,C202302021042324m054644,,160.635066452312,-5.7788227257077205,0.29325047023630996,1.7836891639042944e-05,QSO,Y
89,T202302021042372m062304,,,,T202302021042372m062304,,160.65519283422458,-6.384401259493036,,,,N
90,A202301181042375m060809,,,A202301181042375m060809,,,160.65608824177352,-6.135837740492327,,,,N
91,A202212131042497m074923,,,A202212131042497m074923,,,160.70704833701825,-7.823008485514818,,,,N
92,A202212221042567m051528,,,A202212221042567m051528,,,160.7362032990987,-5.257814798219403,,,,N
93,A202301031042600m070832,,,A202301031042600m070832,,,160.74979763855063,-7.142199666027858,,,,N
94,T202212221043016m052337,,,T202212221043016m052337,,,160.75676687621055,-5.393718337717216,,,,N
95,A202302171043067m075537,,,,A202302171043067m075537,,160.7778458350713,-7.927042935549606,,,,N
96,C202301211043121m075314,,,C202301211043121m075314,,,160.80061800505868,-7.887172359389249,1.0296661039166497,0.0004410275728994031,QSO,Y
97,T202301041043139m063859,,,T202301041043139m063859,,,160.8078810396094,-6.649614549675651,0.27186843480134226,4.0231616341003653e-05,GALAXY,Y
98,C202212251043315m071004,,,C202212251043315m071004,,,160.88109161482598,-7.1676951537285,,,,N
99,T202302111043343m070233,,,,T202302111043343m070233,,160.89294390999217,-7.042466629195716,,,,N
100,T202312201043515m071035,,,,T202312201043515m071035,,160.96468614379938,-7.176473427416414,,,,N
101,C202212131043584m061405,,,C202212131043584m061405,,,160.9932255322839,-6.234596148248047,0.2769683932028911,2.224160128289048e-05,GALAXY,Y
102,T202301241044006m065549,,,T202301241044006m065549,,,161.00269452394272,-6.930252322017603,,,,N
103,T202212191044011m061232,,,T202212191044011m061232,,,161.00474761696748,-6.208891445111959,,,,N
104,C202212191044065m052213,,,C202212191044065m052213,,,161.02706247957695,-5.370195976544223,,,,N
105,T202302021044136m055215,,,,T202302021044136m055215,,161.05666676171705,-5.870902483730987,,,,N
106,T202212221044188m063101,,,T202212221044188m063101,,,161.078130989306,-6.516996964237612,,,,N
107,C202212191044243m061306,,,C202212191044243m061306,,,161.101098035899,-6.218419948811924,,,,N
108,C202312201044320m054737,,,,C202312201044320m054737,,161.13328216505786,-5.79372634966223,,,,N
109,A202312201044337m053636,,,,A202312201044337m053636,,161.14034572494384,-5.610056983216794,0.5646297656429531,2.3516862678301275e-05,GALAXY,Y
110,C202312111044429m065812,,,,C202312111044429m065812,,161.17863547155238,-6.970049496054072,,,,N
111,C202212191044474m052543,,,C202212191044474m052543,,,161.19759349890683,-5.42867908917881,0.21708045397991185,1.3632601400207624e-05,GALAXY,Y
112,T202303041044560m063818,,,,T202303041044560m063818,,161.23314872960302,-6.6383431694897865,0.053370833268209225,1.6929395663282114e-06,GALAXY,Y
113,T202212191045139m054434,,,T202212191045139m054434,,,161.30780757054606,-5.7427080940611175,,,,N
114,T202312201045184m065604,,,,T202312201045184m065604,,161.32652942942204,-6.934561185971473,0.48519478127694715,5.68011019587802e-06,GALAXY,Y
115,C202301041045220m071041,,,C202301041045220m071041,,,161.3418047252402,-7.178061643729294,0.35149117321934376,0.00011140829815305304,GALAXY,Y
116,T202302111045240m055942,,,,T202302111045240m055942,,161.35019911926491,-5.995088707403232,0.33819503785491606,1.3709318982409172e-05,GALAXY,Y
117,T202401041045268m075603,,,,T202401041045268m075603,,161.36155535286923,-7.934144549986532,0.3872700465717649,6.0787545048236924e-05,GALAXY,Y
118,A202212131045282m053754,,,A202212131045282m053754,,,161.36764904815362,-5.631692978179178,0.766172544664543,3.134275160095573e-05,GALAXY,Y
119,C202312201045321m080614,,,,C202312201045321m080614,,161.38365514701337,-8.103919961731727,,,,N
120,A202212191045336m073205,,,A202212191045336m073205,,,161.3899198178917,-7.534688293535485,0.8777020747195585,3.048874100925058e-05,GALAXY,Y
121,C202302021045342m075442,,,,C202302021045342m075442,,161.39229565543826,-7.911669344149303,,,,N
122,T202312201045448m065550,,,,T202312201045448m065550,,161.4367046646157,-6.930449959218199,,,,N
123,T202312201045477m062534,,,,T202312201045477m062534,,161.4487993453829,-6.426203619368044,0.08558481419823431,3.5938364595547096e-06,GALAXY,Y
124,C202312111045479m082543,,,,C202312111045479m082543,,161.44947862906497,-8.428631875378981,0.2111527220862042,3.875750348742835e-06,GALAXY,Y
125,A202312111045542m070023,,,,A202312111045542m070023,,161.47591880842822,-7.006302620598923,0.45846281511983716,0.00013912848576276953,GALAXY,Y
126,A202302171046011m060342,,,,A202302171046011m060342,,161.50440893386818,-6.061735008932739,,,,N
127,C202212131046041m052733,,,C202212131046041m052733,,,161.5170036471967,-5.459297137849325,,,,N
128,T202212191046047m054312,,,T202212191046047m054312,,,161.5195823784638,-5.719935909098807,0.24651917441311924,3.5689045334634444e-06,GALAXY,Y
129,C202312111046335m070809,,,,C202312111046335m070809,,161.63973000605043,-7.135810380794847,,,,N
130,A202212191046410m072207,,,A202212191046410m072207,,,161.67084495911087,-7.368625645168164,,,,N
131,C202212191047100m052043,,,C202212191047100m052043,,,161.79180515443926,-5.345373764961592,,,,N
132,A202301031047161m055058,,,A202301031047161m055058,,,161.81691257815132,-5.8494809189735,,,,N
133,T202212191047212m072214,,,T202212191047212m072214,,,161.83852223526517,-7.3705376354409085,0.301100298809837,3.823791929580261e-05,GALAXY,Y
134,T202301101047233m082146,,,T202301101047233m082146,,,161.84723192796443,-8.36276094571077,,,,N
135,C202302021047262m063032,,,,C202302021047262m063032,,161.859143118628,-6.5089457116975495,,,,N
136,T202312111047310m072439,,,,T202312111047310m072439,,161.87927987927253,-7.41079308365746,,,,N
137,T202312141047427m063401,,,,T202312141047427m063401,,161.92799206259605,-6.566977569763937,0.1427106461718986,7.194952934667654e-06,GALAXY,Y
138,C202212191047461m082204,,,C202212191047461m082204,,,161.9421076666321,-8.367639720791146,,,,N
139,A202312201047543m075133,,,,A202312201047543m075133,,161.97644128639368,-7.859044356838182,,,,N
140,A202212191048007m064413,,,A202212191048007m064413,,,162.0027483292384,-6.7369526382113305,0.5345574513407383,0.00010098319097494283,GALAXY,Y
141,C202301181048204m071025,,,C202301181048204m071025,,,162.08488250578162,-7.173684155189881,,,,N
142,A202302021048243m051915,,,,A202302021048243m051915,,162.1012850312101,-5.320705336172344,,,,N
143,C202312201048286m071440,,,,C202312201048286m071440,,162.1193584071929,-7.244465043249015,,,,N
144,A202212131048316m064901,,,A202212131048316m064901,,,162.13146782075637,-6.816905256328437,0.8931071419139217,0.00011845147433479321,QSO,Y
145,C202302021048594m061139,,,,C202302021048594m061139,,162.24740443757491,-6.194111053885963,,,,N
146,T202302171049048m063538,,,,T202302171049048m063538,,162.27010743896847,-6.593932219598164,,,,N
147,A202312201049059m065522,,,,A202312201049059m065522,,162.27455588142698,-6.9227342883272565,,,,N
148,A202212191049115m075609,,,A202212191049115m075609,,,162.29775626695644,-7.935807650689868,0.0006298034677658978,9.02923571033494e-06,STAR,Y
149,A202212191049211m050139,,,A202212191049211m050139,,,162.33796807729232,-5.027454591759065,0.461362209679944,6.626988361749262e-05,GALAXY,Y
150,A202212191049336m063828,,,A202212191049336m063828,,,162.3900563270155,-6.640977827599087,0.5468718726982111,7.515344782144006e-05,QSO,Y
151,T202401041049347m061139,,,,T202401041049347m061139,,162.39457058053128,-6.194228006678786,,,,N
152,C202301031049466m054942,,,C202301031049466m054942,,,162.4442353380549,-5.828223257698733,,,,N
153,C202212191049483m063944,,,C202212191049483m063944,C202302021049483m063944,,162.45120277078723,-6.662272057207252,,,,N
154,T202303281049540m052025,,,,T202303281049540m052025,,162.47508207546082,-5.340156801249433,,,,N
155,A202212191049558m051316,,,A202212191049558m051316,,,162.4825867573675,-5.221164795864804,,,,N
156,C202312201049574m070609,,,,C202312201049574m070609,,162.48897658444568,-7.1024054360176745,,,,N
157,T202212191050023m075332,,,T202212191050023m075332,,,162.50974998157872,-7.892103925540937,,,,N
158,C202303101050136m071159,,,,C202303101050136m071159,,162.5564992153055,-7.199679683709536,,,,N
159,T202301101050235m045951,,,T202301101050235m045951,,,162.59790830677372,-4.997406358067272,,,,N
160,C202312201050424m071018,,,,C202312201050424m071018,,162.67658309608046,-7.171738110540593,0.3050402545346961,1.9253488046076226e-05,QSO,Y
161,T202212191050549m075228,,,T202212191050549m075228,,,162.72891995852797,-7.874347934458691,,,,N
162,T202212191050561m050047,,,T202212191050561m050047,,,162.73361194465272,-5.012961376405975,,,,N
163,A202312201050572m053559,,,,A202312201050572m053559,,162.73847473834385,-5.599651098995476,,,,N
164,C202401071050577m071418,,,,C202401071050577m071418,,162.74032686126773,-7.238417553745815,0.8344638550939104,0.00015840189620245927,GALAXY,Y
165,T202212191050592m062917,,,T202212191050592m062917,,,162.74652644877378,-6.487918854469683,,,,N
166,C202212131051029m061317,,,C202212131051029m061317,C202302021051029m061318,,162.76200706051904,-6.221519343637359,,,,N
167,T202212131051058m073020,,,T202212131051058m073020,,,162.77408263772406,-7.505536808853601,0.11373608987438318,3.829922918587047e-05,GALAXY,Y
168,C202301181051139m075800,,,C202301181051139m075800,,,162.8077558695336,-7.966684696058085,,,,N
169,C202301181051148m073714,,,C202301181051148m073714,,,162.81149175363169,-7.620433528663378,,,,N
170,A202302021051369m073747,,,,A202302021051369m073747,,162.9036434555623,-7.6297283197757375,,,,N
171,A202312141051378m081307,,,,A202312141051378m081307,,162.90739825379097,-8.218689885229134,0.22956269534560522,8.111716339418627e-05,GALAXY,Y
172,T202212251051422m072729,,,T202212251051422m072729,,,162.92582026099433,-7.458173452632969,,,,N
173,T202312201051448m065928,,,,T202312201051448m065928,,162.93648323266038,-6.991003278420295,,,,N
174,C202212191051546m061511,,,C202212191051546m061511,,,162.9773078238286,-6.253022006555183,,,,N
175,T202312141052059m081537,,,,T202312141052059m081537,,163.02437616404654,-8.260226580732963,0.21898984908347574,1.5542480946479092e-05,GALAXY,Y
176,T202401041052071m074954,,,,T202401041052071m074954,,163.0297476305941,-7.8316685434354945,,,,N
177,T202303011052128m080812,,,,T202303011052128m080812,,163.05332381102036,-8.13669557460584,,,,N
178,C202212131052139m051055,,,C202212131052139m051055,,,163.0581123279613,-5.181892109401861,0.12369950808617804,1.0340852000314383e-05,GALAXY,Y
179,T202302021052172m052234,,,,T202302021052172m052234,,163.07161708161456,-5.376011960328456,,,,N
180,T202212221052190m082253,,,T202212221052190m082253,,,163.07916057116412,-8.381387056554255,,,,N
181,T202212131052224m080253,,,T202212131052224m080253,T202302021052224m080253,,163.0934814924514,-8.04792563197879,,,,N
182,C202303281052242m074807,,,,C202303281052242m074807,,163.1008334232608,-7.801935828593947,,,,N
183,A202302141052264m081609,,,,A202302141052264m081609,,163.10996092119532,-8.269180096635345,,,,N
184,T202212191052449m074348,,,T202212191052449m074348,,,163.18719292850986,-7.729901111563285,,,,N
185,T202303101052459m071931,,,,T202303101052459m071931,,163.19118037449678,-7.325300259055742,,,,N
186,A202212191052479m070720,,,A202212191052479m070720,,,163.1997477295989,-7.122322316893334,,,,N
187,T202401041052574m072336,,,,T202401041052574m072336,,163.23929240317386,-7.39345742330564,,,,N
188,T202303221053024m073331,,,,T202303221053024m073331,,163.25990932695206,-7.5585617464841794,,,,N
189,A202312201053114m073711,,,,A202312201053114m073711,,163.2975389596314,-7.619734349855628,,,,N
190,T202301241053172m054247,,,T202301241053172m054247,T202302021053172m054247,,163.32174154043628,-5.713027616944011,0.19296340146349647,1.0503574329774048e-05,GALAXY,Y
191,A202302021053318m054316,,,,A202302021053318m054316,,163.3822961058321,-5.721032192711293,,,,N
192,A202401161053414m071906,,,,A202401161053414m071906,,163.4224678457936,-7.318249490570301,,,,N
193,C202212131053464m075330,,,C202212131053464m075330,,,163.44347841631702,-7.89169813526213,0.28057418382120847,4.262010998023188e-05,QSO,Y
194,C202401101053490m055945,,,,C202401101053490m055945,,163.45429315813533,-5.995793651616565,,,,N
195,T202312141053545m060529,,,,T202312141053545m060529,,163.4769935741451,-6.091434804015559,,,,N
196,C202301241053584m073717,,,C202301241053584m073717,,,163.49332417247263,-7.621376501792775,,,,N
197,T202301101054055m055847,,,T202301101054055m055847,T202302021054056m055847,,163.52312231750022,-5.979802079207099,,,,N
198,C202212281054070m060114,,,C202212281054070m060114,,,163.5290806365593,-6.020668239952746,0.38020571487788785,0.00012662195731619907,GALAXY,Y
199,A202212131054076m072908,,,A202212131054076m072908,,,163.53172005850612,-7.485558760108511,0.06657202426868081,2.67714298612829e-06,GALAXY,Y
200,T202212221054111m072552,,,T202212221054111m072552,,,163.54609889118944,-7.431187832056638,0.11506857743057203,2.731433550599922e-05,GALAXY,Y
201,C202302021054203m065742,,,,C202302021054203m065742,,163.58439084820972,-6.9617115948372845,,,,N
202,A202302021054233m061944,,,,A202302021054233m061944,,163.59697955314994,-6.328875392018079,9.47454562754243e-05,1.1398902886589197e-05,STAR,Y
203,T202302141054436m052209,,,,T202302141054436m052209,,163.6815163725347,-5.369046867374803,,,,N
204,T202212191054502m075727,,,T202212191054502m075727,,,163.70936611407097,-7.957412451183993,,,,N
205,T202303131054541m054553,,,,T202303131054541m054553,,163.7255452359111,-5.764615881333312,0.7961240494177463,7.288304234966197e-05,QSO,Y
206,A202302171054547m051824,,,,A202302171054547m051824,,163.72808237915098,-5.306800309002254,,,,N
207,C202212191054549m073542,,,C202212191054549m073542,,,163.72880402654866,-7.594895410603148,,,,N
208,A202212191054561m070933,,,A202212191054561m070933,,,163.7335753672228,-7.159115913036064,,,,N
209,T202301031055024m074329,,,T202301031055024m074329,T202302021055025m074329,,163.76018598233657,-7.724653888803804,,,,N
210,C202302141055096m064720,,,,C202302141055096m064720,,163.7899416731792,-6.788750237240331,,,,N
211,T202212131055104m061545,,,T202212131055104m061545,,,163.79346385750276,-6.262447606235464,0.668987116021997,0.0001074368629417155,QSO,Y
212,C202312201055138m080244,,,,C202312201055138m080244,,163.8076679775726,-8.045598917833962,,,,N
213,A202302141055183m052715,,,,A202302141055183m052715,,163.8261377204215,-5.454130606863984,,,,N
214,C202401131055293m062158,,,,C202401131055293m062158,,163.87213791115016,-6.366117592761273,,,,N
215,C202312201055387m081140,,,,C202312201055387m081140,,163.9113957386571,-8.194506324575721,,,,N
216,C202303161055390m052641,,,,C202303161055390m052641,,163.9126521266506,-5.444681805940582,0.22429783923483146,1.784087411136195e-05,GALAXY,Y
217,C202212221055530m052824,,,C202212221055530m052824,C202302021055530m052824,,163.9706529117901,-5.473459139234483,,,,N
218,T202303221055531m081207,,,,T202303221055531m081207,,163.9714580191825,-8.201956962460438,,,,N
219,T202301181055583m061925,,,T202301181055583m061925,T202302021055583m061926,,163.9928473987116,-6.323764727677293,,,,N
220,A202301031056136m070214,,,A202301031056136m070214,,,164.05682194717548,-7.037296360974102,,,,N
221,T202401041056352m053529,,,,T202401041056352m053529,,164.1467741723051,-5.591353544675133,,,,N
222,C202212191056390m061941,,,C202212191056390m061941,,,164.1625701629438,-6.327962121533628,0.26336217122405126,0.00010495536343469198,GALAXY,Y
223,T202212191056395m070921,,,T202212191056395m070921,,,164.16449673089863,-7.155956965374871,,,,N
224,T202303221056478m045858,,,,T202303221056478m045858,,164.19901500262782,-4.982869659584103,,,,N
225,T202312141056498m052821,,,,T202312141056498m052821,,164.20751357131326,-5.472405437473104,,,,N
226,C202312201056501m054651,,,,C202312201056501m054651,,164.2086038515382,-5.780801285123029,,,,N
227,T202212131056504m055824,,,T202212131056504m055824,T202302021056504m055824,,164.20988989382863,-5.973451879988561,0.06722913913630806,2.1161771678319538e-05,GALAXY,Y
228,C202302021056517m074935,,,,C202302021056517m074935,,164.21559859673116,-7.826526402636789,0.13067359417298421,1.1266940234688162e-05,GALAXY,Y
229,T202312201056599m072509,,,,T202312201056599m072509,,164.2494908759492,-7.419042025027053,,,,N
230,C202303011057094m054137,,,,C202303011057094m054137,,164.28918558813905,-5.693505275285214,1.0670236155372474,0.00016681104779177206,QSO,Y
231,C202212221057206m073953,,,C202212221057206m073953,,,164.33595897598016,-7.664608299051799,,,,N
232,C202212191057273m070415,,,C202212191057273m070415,C202302021057273m070414,,164.3636684343076,-7.070700416125914,,,,N
233,C202312201057301m073255,,,,C202312201057301m073255,,164.37539445995108,-7.548749912760352,,,,N
234,C202212131057407m055346,,,C202212131057407m055346,,,164.41960538210324,-5.896161905420778,0.10923280122176315,3.3642891216277873e-06,GALAXY,Y
235,C202303281057498m054618,,,,C202303281057498m054618,,164.4575886857937,-5.771693335587237,,,,N
236,T202301031057504m053953,,,T202301031057504m053953,,,164.46018630006148,-5.664766087594856,,,,N
237,T202312201057517m070313,,,,T202312201057517m070313,,164.46545240179813,-7.053666513769343,,,,N
238,C202312201057541m064936,,,,C202312201057541m064936,,164.47534590479083,-6.826756278553841,0.0492889892601114,5.722129299532391e-06,GALAXY,Y
239,A202302021057575m064529,,,,A202302021057575m064529,,164.4894374875872,-6.758106818428493,,,,N
240,A202212191058003m070527,,,A202212191058003m070527,A202302021058003m070526,,164.50135225465277,-7.090689919706296,0.04904322802958703,7.985132367374305e-06,GALAXY,Y
241,A202303281058118m060106,,,,A202303281058118m060106,,164.54901353896366,-6.018416710717998,,,,N
242,C202312201058265m065044,,,,C202312201058265m065044,,164.61062456764478,-6.845452963972011,,,,N
243,C202302051058315m064558,,,,C202302051058315m064558,,164.63137339265782,-6.766199863408136,0.29930368285536085,2.9383129060621175e-05,GALAXY,Y
244,T202212281058359m071820,,,T202212281058359m071820,,,164.64959740347396,-7.305435035603982,,,,N
245,T202312201058361m073844,,,,T202312201058361m073844,,164.65048662175425,-7.645673817874,,,,N
246,T202301211058383m070420,,,T202301211058383m070420,T202302021058383m070420,,164.65976680943533,-7.072134596406068,0.3101294546252327,1.1284624109834194e-05,GALAXY,Y
247,A202303281058530m063254,,,,A202303281058530m063254,,164.72083998030124,-6.548382181849207,,,,N
248,T202301211059001m070854,,,T202301211059001m070854,,,164.75025499525535,-7.1482883279243925,,,,N
249,C202302021059028m053159,,,,C202302021059028m053159,,164.76178155192815,-5.532947339550996,,,,N
250,C202212191059033m073728,,,C202212191059033m073728,,,164.7638284152093,-7.624430334104586,,,,N
251,T202212251059107m055836,,,T202212251059107m055836,,,164.79444487532425,-5.976674864102519,,,,N
252,T202301211059164m074133,,,T202301211059164m074133,T202302021059164m074133,,164.81836127311783,-7.692572667926662,,,,N
253,T202401041059316m065244,,,,T202401041059316m065244,,164.8817409710023,-6.878931143300916,,,,N
254,C202401041059390m080558,,,,C202401041059390m080558,,164.912338639339,-8.099396832504915,,,,N
255,C202212221100032m071440,,,C202212221100032m071440,,,165.01335482959038,-7.244492782896887,,,,N
256,C202212191100184m073856,,,C202212191100184m073856,C202302021100184m073855,,165.07652484499363,-7.6487297027839425,0.06546722427248225,1.2545123983979372e-05,QSO,Y
257,C202301181100239m053747,,,C202301181100239m053747,C202302021100238m053747,,165.09941219850248,-5.629665408221713,,,,N
258,T202212221100338m060829,,,T202212221100338m060829,,,165.1407365652444,-6.1412909680709005,0.44479829556368344,4.233215205744629e-05,QSO,Y
259,A202212221100440m072712,,,A202212221100440m072712,,,165.1833624875623,-7.453313606196425,,,,N
260,T202212191100523m065020,,,T202212191100523m065020,,,165.21804201720977,-6.838758076040574,,,,N
261,A202212191101030m075628,,,A202212191101030m075628,,,165.26251019882446,-7.941045460892025,,,,N
262,T202312141101100m052631,,,,T202312141101100m052631,,165.2917423948703,-5.441930320521654,0.054615595136313644,3.13291717963184e-06,GALAXY,Y
263,C202212191101184m072716,,,C202212191101184m072716,,,165.32676926723553,-7.4545219279260095,,,,N
264,C202302021101192m073740,,,,C202302021101192m073740,,165.33016111550634,-7.6278166163465615,0.06060301928126155,2.8657004834563285e-06,GALAXY,Y
265,T202212191101225m070160,,,T202212191101225m070160,,,165.34383505174895,-7.033265144418612,0.02560087576531129,7.788717879787521e-07,GALAXY,Y
266,T202301211101371m074225,,,T202301211101371m074225,C202302021101371m074224,,165.40463041580523,-7.7068049107027905,0.4962673164534757,0.00012644346880218217,QSO,Y
267,C202212191101418m080417,,,C202212191101418m080417,,,165.42410567168062,-8.071380708605375,0.12812148907118487,1.2235983583798492e-05,GALAXY,Y
268,A202212191101452m074656,,,A202212191101452m074656,,,165.43851206441926,-7.782294910473751,0.42180489865478615,3.319045660488242e-05,QSO,Y
269,T202212191101458m051627,,,T202212191101458m051627,,,165.44066339489316,-5.274224979716061,0.053999527980458095,5.517994881593679e-06,GALAXY,Y
270,A202401041101467m054949,,,,A202401041101467m054949,,165.4447895835048,-5.830338830446133,0.7655576745652456,8.551903404991674e-05,GALAXY,Y
271,T202301241101477m073728,,,T202301241101477m073728,T202302021101477m073728,,165.44871733400365,-7.62454300491859,,,,N
272,A202212191101486m080804,,,A202212191101486m080804,,,165.45246193192835,-8.134464592051254,,,,N
273,A202212191101506m053257,,,A202212191101506m053257,,,165.4608424878936,-5.549083082944051,,,,N
274,C202312201101597m073257,,,,C202312201101597m073257,,165.49880078590795,-7.549218251788345,0.0870762089228613,8.624561241581177e-07,GALAXY,Y
275,C202301241102082m054813,,,C202301241102082m054813,,,165.53411231676853,-5.803621452975827,,,,N
276,A202212221102213m073553,,,A202212221102213m073553,,,165.58890084060224,-7.597952001618828,0.7921747147966953,4.651088754650071e-05,GALAXY,Y
277,C202303101102311m075259,,,,C202303101102311m075259,,165.62943323732196,-7.883114683813673,0.4193034450389993,3.266579521937727e-05,QSO,Y
278,A202212281102465m064624,,,A202212281102465m064624,,,165.6937448879934,-6.77325154207183,1.3270706067382918,4.4298461381545316e-05,GALAXY,Y
279,T202301181102572m053924,,,T202301181102572m053924,,,165.738328375104,-5.656544108031857,,,,N
280,T202212191103055m061616,,,T202212191103055m061616,,,165.7728046831625,-6.2710898045181,,,,N
281,A202212221103075m065021,,,A202212221103075m065021,,,165.78133724654165,-6.83930119625446,,,,N
282,A202301181103149m065806,,,A202301181103149m065806,,,165.8121195393681,-6.968319119478023,,,,N
283,A202212191103455m073342,,,A202212191103455m073342,,,165.93944489005492,-7.561655786173932,0.2769019854386219,1.611442394983489e-05,QSO,Y
284,C202212191103467m075743,,,C202212191103467m075743,,,165.9445980387177,-7.961897372247701,,,,N
285,C202301181103530m050848,,,C202301181103530m050848,,,165.97072211434724,-5.14653460181146,0.642555635967548,5.9778084369944525e-05,GALAXY,Y
286,T202301041104003m072159,,,T202301041104003m072159,,,166.0014262332845,-7.366422456038034,,,,N
287,A202212221104063m055627,,,A202212221104063m055627,,,166.02644386186589,-5.9408542129175625,,,,N
288,A202212191104067m073936,,,A202212191104067m073936,,,166.0279807776811,-7.660092518339827,0.6599997619078776,0.00012590957668391398,QSO,Y
289,T202303011104122m065418,,,,T202303011104122m065418,,166.05087943125574,-6.904866034626719,,,,N
290,T202301271104267m045554,,,T202301271104267m045554,T202302021104267m045554,,166.1112871075413,-4.931662140989147,,,,N
291,T202301181104274m062457,,,T202301181104274m062457,T202302021104274m062457,,166.11431879881326,-6.415748599783244,0.047229701630481985,4.279442485696127e-06,GALAXY,Y
292,T202303161104290m052703,,,,T202303161104290m052703,,166.1209802936344,-5.450955357685159,,,,N
293,C202212161104381m070247,,,C202212161104381m070247,,,166.15881474721766,-7.046318196030469,0.04838643280772498,8.969510441326771e-06,GALAXY,Y
294,A202302021104388m053255,,,,A202302021104388m053255,,166.16179002663912,-5.548723047224206,0.5636538060043313,2.4757643508635725e-05,QSO,Y
295,T202212161104423m071030,,,T202212161104423m071030,,,166.17619587477125,-7.17495144452956,0.16287880327231335,3.2438683715994564e-05,GALAXY,Y
296,C202301241104446m052330,,,C202301241104446m052330,C202302021104446m052330,,166.185890747231,-5.391555768469624,0.2901895215323804,5.888708252103945e-06,GALAXY,Y
297,T202212251104556m062718,,,T202212251104556m062718,,,166.23165615202603,-6.454928146879599,,,,N
298,T202303311105011m060914,,,,T202303311105011m060914,,166.25466608426257,-6.153877000546447,0.2603742280895568,2.79033620288528e-05,GALAXY,Y
299,T202301241105057m053518,,,T202301241105057m053518,,,166.27391607649352,-5.588336000375082,0.4176102956588618,7.249527983507122e-05,GALAXY,Y
300,T202212191105099m064615,,,T202212191105099m064615,,,166.2913216356864,-6.770773828806032,0.36802532446458963,4.712518584797023e-05,GALAXY,Y
301,T202212191105273m071958,,,T202212191105273m071958,,,166.36387353359555,-7.332718290655003,,,,N
302,C202212191105308m045336,,,C202212191105308m045336,,,166.3781827901114,-4.893424608786519,,,,N
303,T202312141105322m062425,,,,T202312141105322m062425,,166.38413756792886,-6.406996596666134,,,,N
304,C202302021105456m075302,,,,C202302021105456m075302,,166.4398605770973,-7.883778924932902,0.15245052332930734,5.065230435166336e-06,GALAXY,Y
305,T202303011105514m060816,,,,T202303011105514m060816,,166.46404892172237,-6.13769784299374,0.10031153531680657,2.0391620910427632e-05,GALAXY,Y
306,C202303011105536m071743,,,,C202303011105536m071743,,166.4732295800794,-7.295381053500731,0.2761091046333202,3.16624278312968e-05,GALAXY,Y
307,A202301031105573m060622,,,A202301031105573m060622,,,166.48874207225236,-6.106247416549508,0.16715175856768721,1.6985688397761254e-05,GALAXY,Y
308,C202401071106186m065806,,,,C202401071106186m065806,,166.57761118795636,-6.968455888034472,,,,N
309,A202212191106599m052345,,,A202212191106599m052345,,,166.7497058769633,-5.3958716003131375,0.31158434114920647,3.2847766618283075e-05,QSO,Y
310,T202301271107072m071222,,,T202301271107072m071222,,,166.78004088106383,-7.2060599730651935,,,,N
311,C202212191107082m064525,,,C202212191107082m064525,,,166.784235567756,-6.757063026883826,,,,N
312,C202401071107258m060545,,,,C202401071107258m060545,,166.8575372073749,-6.095801293310468,,,,N
313,A202212191107480m062142,,,A202212191107480m062142,,,166.9501293404032,-6.361746605212607,0.4311328494322037,5.734400396227898e-05,QSO,Y
314,C202212161107537m075124,,,C202212161107537m075124,,,166.97370373249368,-7.856595519441178,0.2919072947587138,1.2373612730274952e-05,QSO,Y
