21A,22A,22B,23A,23B,ra_obj,dec_obj
,,,C202302171255204p065303,,193.8350696077496,6.884219623587298
,,,T202302081255205p051611,,193.8354835826373,5.269658391080776
,C202204211255209p063205,,C202302261255210p063205,,193.83728479497088,6.5347419454819935
,C202204211255219p052651,,,,193.84142574986546,5.447508532547934
,T202204241255229p052034,,T202303011255228p052034,,193.8451886313309,5.342880204090882
,,,C202302261255239p071957,,193.84963335034962,7.332377152794756
,,,T202302081255243p071544,,193.8513110025201,7.262100714265503
,C202204211255253p065135,,,,193.8554855154631,6.85971497941965
,C202204211255254p070943,,,,193.85595021611388,7.162027710643402
,,,T202302171255261p051340,,193.85880780786152,5.227741234718743
,C202205061255262p051341,,,,193.8591462736541,5.2281389316973215
,C202204211255267p071029,,C202302171255267p071029,,193.86138025787983,7.174748327016662
,C202205091255296p064358,,,,193.87313511560887,6.732709388659472
,A202204211255309p073051,,A202302171255309p073051,,193.8787984318313,7.514081362334011
,C202401071255311p064226,,,,193.87952362972086,6.707244442438455
,A202205211255314p051811,,C202302171255314p051811,,193.88097827023057,5.303075877610091
,T202401101255316p064159,,,,193.8814791531864,6.69970818258391
,C202207011255339p070313,,A202302081255339p070312,,193.89125934842417,7.053539869091608
,,,A202303011255344p053352,,193.89321526417743,5.564560479268887
,T202204211255347p052326,,,,193.89449568670213,5.390627592014222
,C202204211255356p052207,,C202302171255356p052207,,193.89841735931708,5.368503564722899
,C202204211255387p073820,,,,193.91129607311714,7.638974283894501
,C202204301255391p073709,,,,193.91304208043067,7.619243565814368
,T202204271255397p074029,,,,193.9155635224821,7.674796668551767
,C202204301255401p073933,,,,193.91718797325265,7.65911864201064
,T202205091255402p064927,,,,193.91769928902,6.824135753270074
,A202204241255404p072557,,C202302261255404p072557,,193.9183313073566,7.432624039120315
,C202204301255412p061201,,,,193.9218304909333,6.200170543180582
,A202204241255417p073414,,A202302171255417p073414,,193.92373699846164,7.570514203242251
,T202205061255426p060427,,,,193.9273556369268,6.074027929030848
,A202205211255431p050945,,,,193.92938190540366,5.162637690482736
,C202204211255451p070311,,A202302171255451p070311,,193.93798124047012,7.0529791217313775
,C202204241255455p052036,,T202303221255455p052037,,193.93940043027445,5.343441508270782
,C202205091255460p065717,,,,193.9415434731425,6.954774735730918
,,,T202303011255466p052945,,193.94418095085405,5.495785156614199
,C202204211255489p064110,,,,193.95383708890262,6.685995877988982
,C202204271255492p060316,,,,193.9550687324714,6.054448228213404
,C202204271255494p064859,,,,193.9556806136681,6.816443845988402
,C202205061255505p060555,,,,193.96025517520448,6.098509283850444
,C202204241255532p072431,,C202303161255532p072432,,193.97174326302593,7.408729119250092
,,,A202302171255534p070043,,193.97266798559863,7.011907873214437
,,,T202303281255553p051007,,193.98043972116952,5.168726838902808
,C202205091255559p052304,,,,193.98276905986438,5.384544115750597
,C202204271255559p052237,,,,193.9829693715564,5.3768991881279415
,C202204241255563p053747,,A202302171255563p053747,,193.98445512626324,5.629801557456637
,,,C202303221255591p070957,,193.9961849879984,7.165804964153807
,T202204301255594p061517,,,,193.99762949482772,6.254732735558388
,C202204301256004p062522,,,,194.00147493055766,6.422690069802983
,A202204211256011p052443,,C202302171256011p052444,,194.0046703452622,5.412066363274016
,C202204271256015p064746,,,,194.00614013899317,6.796229692986389
,C202204271256020p071448,,,,194.00829998550438,7.246677654497107
,C202204211256021p055147,,C202302171256021p055147,,194.00884258544258,5.862960280224223
,C202204301256080p055524,,C202302261256080p055524,,194.03333579485138,5.923225544105854
,A202204241256089p065901,,A202303011256090p065902,,194.03725908377734,6.98377360852391
,,,C202302081256093p052741,,194.03867081013766,5.461253046186807
,,,C202303011256097p070233,,194.04022909395698,7.042612990149287
,C202204211256097p055248,,C202302171256097p055248,,194.04037437168205,5.879908879526402
,A202204241256100p051750,,C202302171256100p051750,,194.0417846077695,5.297288890486955
,A202204211256105p054950,,,,194.04392609381202,5.830480964428051
,,,C202303041256112p072011,,194.04671245499532,7.33643865205689
,T202204211256117p055726,,C202302171256117p055726,,194.04868295275878,5.957285466346157
,A202204211256122p050850,,A202302261256122p050850,,194.0509727759146,5.147188184894807
,,,C202302261256131p070821,,194.05459670757676,7.139216413570584
,C202205091256142p065054,,C202303011256142p065054,,194.05903664009224,6.848332880431549
,T202204241256178p060236,,,,194.07405409030807,6.0434179541357
,T202205061256178p060251,,,,194.0742119090277,6.0473697664605846
,C202205091256178p062702,,,,194.07435113075317,6.450586417844084
,,,T202303041256199p065348,,194.08271553706498,6.8967293629920565
,T202204271256224p055920,,,,194.09315771811103,5.9889213305530085
,C202204211256236p060756,,,,194.098397737249,6.132184694048389
,,,C202302171256237p064858,,194.0989491999714,6.816113284875003
,,,A202302171256239p064823,,194.09978141209163,6.806287586181313
,,,C202302171256243p074430,,194.10126161057872,7.741688068484843
,,,T202302081256245p051035,,194.10208000161185,5.176522227096061
,,,C202302261256245p072650,,194.10215016314143,7.447349007910014
,T202204211256245p072649,,,,194.1022441921353,7.447017107787562
,C202205061256251p061821,,,,194.1045179878437,6.305697887192566
,,,C202302171256252p053438,,194.1050174710971,5.577213403116668
,A202204241256254p061128,,A202302261256254p061128,,194.10590158546842,6.191109618241526
,C202204241256260p065943,,,,194.10837376751132,6.995164983687173
,C202204301256270p062631,,C202303281256270p062631,,194.11258015941095,6.441983981246096
,,,C202305151256335p055142,,194.13943778981488,5.861734476668629
,C202204271256343p061144,,C202302261256343p061144,,194.14296632246385,6.195565209083136
,,,T202302081256346p073627,,194.1443516257444,7.607376312998892
,A202204241256385p045742,,,,194.16048224974853,4.961543091648875
,C202204211256394p060908,,,,194.16411882900897,6.152251999186838
,T202205181256398p052743,,,,194.16581843278743,5.461925058585651
,C202204211256401p061253,,,,194.16719851273797,6.214841941625678
,C202205181256410p062126,,,,194.170703011874,6.3573034899699605
,C202205241256448p062203,,C202302261256449p062203,,194.18683733434148,6.367463439852723
,,,T202303281256455p061128,,194.18942628188395,6.191226054734058
,A202204211256458p055514,,A202302171256458p055514,,194.19075178881462,5.920583550521473
,,,C202302261256458p061946,,194.19087272078158,6.329376460671987
,,,C202302261256463p080129,,194.19279098447086,8.024854542762942
,,,T202302081256467p055500,,194.1945572530826,5.9166905741498255
,A202204211256473p055357,,,,194.19725261587013,5.8991635811624805
,,,C202302261256482p050508,,194.20094632849097,5.085673978948936
,A202204241256485p050932,,C202302171256486p050932,,194.20232051872193,5.159009401342024
,C202204301256491p052412,,,,194.20476673453945,5.403336853241565
,A202204241256512p063338,,A202302261256512p063338,,194.21323761185494,6.560469073437878
,C202204241256520p070639,,,,194.2166373767029,7.110790443556438
,C202205061256522p052916,,,,194.21747594158683,5.487883079660019
,C202401071256525p045627,,,,194.21887266808216,4.940851312672387
,,,T202302261256554p062150,,194.23069812725967,6.3640173494337855
,C202204241256555p075311,,,,194.231177576872,7.886315740251138
,C202204211256574p055616,,,,194.2390635455351,5.937804529770618
,C202204301256588p052822,,,,194.24517315223287,5.472834191026182
,C202204211256594p061859,,C202302171256593p061860,,194.24731127521017,6.316528396915389
,,,C202302081257003p074733,,194.251137219991,7.792525265149774
,T202204271257003p074155,,,,194.2512373573717,7.698719636950992
,A202204241257014p065332,,C202302081257014p065332,,194.25565380596885,6.892264655785915
,T202204241257022p063942,,,,194.2590064134439,6.661779433542438
,C202205031257023p064104,,,,194.2595913801162,6.6844706466525174
,T202401071257034p055258,,,,194.26425109751784,5.882794999255483
,C202204241257035p051857,,C202302171257035p051857,,194.26449831587564,5.3157820136777225
,C202204211257037p061850,,,,194.2653250194587,6.313757460684112
,,,C202302171257065p073720,,194.2768962825476,7.622201693031963
,C202207011257067p045847,,,,194.27772789612004,4.979755451307495
,C202204301257074p062118,,C202302171257074p062118,,194.28077275277406,6.355008806396796
,,,C202302171257081p053250,,194.28369867911098,5.547281227417288
,T202205031257110p061808,,,,194.29565460778585,6.30229372592736
,A202401011257110p070510,,,,194.2957603429371,7.0861314600682865
,,,C202302171257113p054604,,194.2970656110635,5.767812809154514
,C202204271257132p073820,,C202302171257132p073820,,194.30497774246908,7.638825061249346
,C202205091257148p064556,,,,194.31181047232516,6.7656699226209716
,,,C202303011257165p062307,,194.31872551828982,6.385278458552281
,T202204241257167p062410,,C202302081257167p062410,,194.319653722945,6.4027840815195045
,A202204211257182p061205,,,,194.32601094610504,6.201506990080077
,C202204271257186p062548,,,,194.32765332963527,6.4299783399732275
,,,C202302171257215p063837,,194.33974961085136,6.643585872819933
,T202204241257221p071551,,,,194.34224160642398,7.26424578289822
,,,A202302171257227p051437,,194.34459953831453,5.243581538900306
,A202204241257228p062700,,,,194.34489155016763,6.450116717825991
,C202204211257235p063531,,C202302081257235p063531,,194.34807869482898,6.59192913733572
,,,A202304031257244p080707,,194.35176149300568,8.118704043428142
,C202205031257255p062251,,,,194.35612458443956,6.380705084571148
,C202204211257282p062460,,C202302081257282p062460,,194.36738156058968,6.416603889836878
,,,C202302171257282p062125,,194.3673773117389,6.357041402207136
,C202205181257284p052016,,,,194.36835001193782,5.3377128821845385
,C202204211257286p071513,,C202302081257286p071513,,194.36927964933048,7.2536677396930305
,C202204241257296p062610,,C202302171257296p062610,,194.37337565468528,6.436031519144532
,C202204211257306p053952,,C202302081257306p053953,,194.37757332417232,5.664617305415826
,,,C202302261257307p073140,,194.37804209028187,7.527905603034853
,A202205031257319p071445,,,,194.38281884390824,7.245713480825938
,T202204211257324p061359,,T202302081257324p061359,,194.38486865364783,6.23310134814956
,,,T202305121257327p063440,,194.3862459690069,6.577813181900091
,,,T202303011257336p051930,,194.39013169420446,5.325012711464481
,C202204301257339p060002,,,,194.39143195654682,6.000492004477162
,,,T202302081257340p062907,,194.39154460976926,6.485255476384034
,,,C202302171257351p060320,,194.39622610714105,6.0554230798688495
,T202204241257374p051230,,T202302171257375p051230,,194.40602968711522,5.208232756427105
,C202204301257388p052446,,,,194.4116415218013,5.412810065184753
,C202204211257398p061448,,C202303011257398p061448,,194.41600531350818,6.2466056065845486
,T202204271257404p054004,,,,194.4183514547943,5.6677121500649275
,T202207011257405p071316,,,,194.41872866073692,7.221219180785902
,,,C202302171257409p063827,,194.4202147193832,6.640958456624916
,,,C202302081257413p072657,,194.42201261777203,7.4491258255901265
,T202205061257417p065727,,,,194.42386112582943,6.957635651165612
,,,C202302261257434p064052,,194.4306778010161,6.681028477211138
,,,T202303311257436p051636,,194.43172735132282,5.276613708239829
,T202205121257437p061620,,,,194.4320225618554,6.272188895911365
,C202204301257464p052328,,T202302261257464p052328,,194.44329686092632,5.391091195496794
,C202204301257465p060943,,,,194.44356772429356,6.162034299899854
,,,T202302171257472p051934,,194.4466305992761,5.3261925704071125
,T202204301257472p054021,,T202303011257472p054020,,194.44676057800325,5.672447142369368
,C202401071257472p051932,,,,194.44673771839604,5.3256569855480125
,,,C202303011257483p063913,,194.45105338982842,6.653546092526219
,,,T202302081257484p052854,,194.4516493812654,5.481746362216373
,T202204301257485p060753,,,,194.45194560699403,6.1315150021945755
,C202204211257487p070931,,C202302261257487p070931,,194.45297128897636,7.158702082349195
,,,T202303011257494p054542,,194.4557146679472,5.761797958015929
,A202204241257499p081429,,C202302171257499p081430,,194.4579655750283,8.24152542316964
,C202204301257503p052509,,,,194.45954585252014,5.419037229157517
,A202204241257504p055631,,C202303011257505p055631,,194.46020904496612,5.942045130910342
,T202204271257505p052512,,T202302171257505p052511,,194.46040224981715,5.41981087726257
,C202204211257519p081829,,,,194.46604593591115,8.30803366746952
,C202204301257525p052707,,,,194.46870345978482,5.451918357955567
,,,C202302171257528p052802,,194.4700225968887,5.46710152223382
,,,T202302171257537p053649,,194.47354632084287,5.613508571767249
,C202204301257537p052403,,,,194.47381041572223,5.40080366440507
,T202205061257540p065317,,,,194.47507570730758,6.888114194208293
,,,C202302261257547p080749,,194.4779670122168,8.130383922567411
,,,C202303161257590p074728,,194.4958357758144,7.791193581796392
,T202204211257595p055402,,T202302171257595p055402,,194.4978249996474,5.900606536913096
,C202204301257599p053222,,,,194.49963781800065,5.539427924073689
,T202205031258012p073417,,,,194.5049510016444,7.571444947000995
,,,T202302171258024p073435,,194.50982933386945,7.576296322161405
,,,C202302081258033p073149,,194.51382219426358,7.530408185557804
,T202204241258035p073222,,,,194.51450813566254,7.539573040841675
,,,C202302261258041p080629,,194.5170999552305,8.108068121693556
,C202204301258046p060221,,,,194.51915548708192,6.0392372321412156
,,,C202302081258059p063556,,194.52472016181827,6.598753653009345
,C202204211258068p064357,,C202302171258068p064357,,194.52824444529895,6.73245874728064
,C202204211258069p055317,,C202303281258069p055317,,194.52888725859947,5.888188093579041
,C202204241258079p072027,,,,194.53295682286637,7.340967647442207
,T202205301258087p061228,,,,194.53643963291202,6.207642854970914
,C202204211258094p053720,,C202302171258094p053721,,194.53914509653035,5.6223870048917775
,C202204211258100p070009,,C202302171258100p070009,,194.54160086007195,7.002489529596984
,C202204241258112p062322,,,,194.54652106072712,6.3895142356047625
,T202204271258123p054331,,,,194.5512205583947,5.725179328526408
,,,T202302261258139p052220,,194.55807044675785,5.372330419874753
,A202204241258149p054811,,C202302261258150p054811,,194.5623350125368,5.803108644844965
,,,T202302171258158p072954,,194.5657694923154,7.49843600161158
,T202204301258160p051733,,,,194.56662648126078,5.292543170361687
,A202204241258171p072920,,,,194.57106856334386,7.488918391590151
,C202206081258190p063917,,,,194.5792921126183,6.654756534008098
,T202204211258196p052351,,,,194.58181019468137,5.397547866687802
,A202204241258198p061553,,,,194.5826355219299,6.264802525039421
